ticker,RIC,Date,model,forecast_vol,forecast_var_pct2,esg_spec,refit_date
IPGP,IPGP.O,2010-01-12,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-12,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-12,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-13,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-13,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-13,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-14,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-14,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-14,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-15,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-15,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-15,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-20,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-20,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-20,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-21,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-21,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-21,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-22,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-22,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-22,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-25,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-25,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-25,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-26,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-26,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-26,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-27,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-27,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-27,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-28,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-28,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-28,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-01-29,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-01-29,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-01-29,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-02-01,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-02-01,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-02-01,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
IPGP,IPGP.O,2010-02-02,EGARCH,0.3035230592930796,3.65580347312025,,2010-01-12
IPGP,IPGP.O,2010-02-02,GARCH,0.3694649391280876,5.416838938290536,,2010-01-12
IPGP,IPGP.O,2010-02-02,GJR-GARCH,0.3694596220062147,5.416683027499009,,2010-01-12
